DATA,Temperatura massima (°C),Temperatura media (°C),Temperatura minima (°C),Temperatura classe,Precipitazione (mm),Precipitazione classe,Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Durata calma (min),Tempo permanenza (min),Vento classe,Umidità massima (%),Umidità media (%),Umidità minima (%),Umidità classe
2015-05-01,9.1,6.5,4.3,MZ00,16.4,MZ,0.9,5.5,,150,,AZ000Z,96,85,61,AZ*0
2015-05-02,17.4,11.3,5.7,MZ00,1.2,MZ,1.1,8.6,,150,,AZ000Z,96,59,24,AZ*0
2015-05-03,15.7,11.1,8.3,MZ00,1.2,MZ,0.8,4.5,,480,,AY*00Y,100,85,55,AZ00
2015-05-04,14.6,10.5,8.4,MZ00,1.2,MY,0.5,3.5,,540,,AZ000Z,100,95,77,AZ00
2015-05-05,10.9,9.5,8.7,MZ00,0.6,MZ,0.8,5.0,,190,,AZ000Z,100,99,94,AZ00
2015-05-06,16.6,11.4,6.6,MZ00,0.0,MZ,1.1,7.1,,270,,AZ000Z,100,59,29,AZ00
2015-05-07,18.0,11.3,5.1,MZ00,0.0,MZ,1.3,6.7,SSW,80,270,AZ0YYZ,89,52,16,AZ00
2015-05-08,17.1,10.8,7.1,MZ00,2.4,MZ,1.2,6.8,,200,,AZ000Z,87,59,41,AZ**
2015-05-09,18.2,12.6,7.7,MZ00,0.0,MZ,1.5,8.4,SSW,40,380,AZ0YYZ,66,39,15,AZ*0
2015-05-10,20.8,13.4,5.8,MZ00,0.0,MZ,1.0,5.0,,240,,AZ000Z,60,35,15,AZ00
2015-05-11,21.7,14.8,9.3,MZ00,0.0,MZ,0.8,4.7,,440,,AZ000Z,87,49,21,AZ00
2015-05-12,20.5,14.5,9.5,MZ00,0.0,MZ,1.0,5.7,,380,,AZ000Z,97,60,40,AZ00
2015-05-13,25.4,19.0,12.7,MZ00,0.0,MZ,2.2,10.3,SW,0,560,AZ0ZZZ,48,29,14,AZ00
2015-05-14,22.4,17.4,7.8,MZ00,2.0,MZ,1.8,9.7,SW,50,370,AZ0YYZ,96,30,12,AZ*0
2015-05-15,8.0,2.6,0.0,MZ00,21.8,MZ,0.8,9.0,,550,,AZ000Z,99,89,54,AZ00
2015-05-16,17.5,9.2,0.3,MZ00,3.8,MZ,1.3,7.9,,320,,AZ000Z,100,71,36,AZ0*
2015-05-17,19.6,13.0,5.7,MZ00,0.0,MZ,1.0,7.0,,260,,AZ000Z,92,61,32,AZ00
2015-05-18,18.9,13.3,8.6,MZ00,0.0,MZ,0.7,6.3,,350,,AZ000Z,99,76,48,AZ00
2015-05-19,16.3,10.9,7.0,MZ00,1.8,MZ,1.4,5.6,SSW,0,570,AZ0ZZZ,97,68,41,AZ*0
2015-05-20,11.0,6.1,1.8,MZ00,0.0,MZ,1.5,11.9,W,20,400,AZ0YYZ,67,50,35,AZ00
2015-05-21,8.5,4.6,1.7,MZ00,0.0,MZ,1.1,8.6,W,80,330,AZ0YYZ,63,53,42,AZ00
2015-05-22,13.5,7.5,1.7,MZ00,0.0,MZ,1.4,7.9,SSW,80,450,AZ0YYZ,64,49,30,AZ0*
2015-05-23,15.1,8.7,2.9,MZ00,0.0,MZ,1.1,6.2,,160,,AZ000Z,95,58,39,AZ00
2015-05-24,13.2,8.8,3.4,MZ00,0.0,MZ,0.7,5.1,,450,,AZ000Z,97,71,44,AZ00
2015-05-25,16.7,10.6,4.9,MZ00,0.0,MZ,1.0,7.0,W,40,340,AZ0YYZ,84,56,33,AZ00
2015-05-26,14.9,9.9,6.2,MZ00,0.0,MZ,0.9,8.4,SSW,110,260,AZ0YYZ,62,51,38,AZ00
2015-05-27,17.7,10.4,4.6,MZ00,0.0,MZ,1.1,7.2,SSW,100,510,AZ0YYZ,66,47,25,AZ00
2015-05-28,18.5,11.7,4.6,MZ00,0.0,MZ,0.8,6.8,,150,,AZ000Z,96,50,20,AZ0*
2015-05-29,18.5,11.9,6.7,MZ00,0.0,MZ,1.0,6.3,,300,,AZ000Z,97,62,36,AZ00
2015-05-30,19.0,12.9,8.0,MZ00,0.0,MZ,1.0,5.0,SSW,130,340,AZ0YYZ,89,59,27,AZ00
2015-05-31,17.6,12.5,7.9,MZ00,0.0,MZ,0.9,6.7,,300,,AZ000Z,99,69,47,AZ00
2015-06-01,18.2,12.4,6.9,MZ00,2.4,MZ,0.9,6.4,,180,,AZ000Z,100,78,49,AZ00
2015-06-02,21.5,14.1,8.3,MZ00,0.2,MY,1.0,4.2,SSW,140,290,AZ0YYZ,100,73,29,AZ0*
2015-06-03,23.1,16.2,10.6,MZ00,0.0,MZ,1.1,5.9,E,120,310,AZ0YYZ,89,65,40,AZ00
2015-06-04,23.8,17.5,11.9,MZ00,0.0,MZ,0.9,7.3,SSE,140,530,AZ0YYZ,87,63,37,AZ00
2015-06-05,23.4,17.4,11.5,MZ00,0.0,MZ,0.9,7.5,,170,,AZ000Z,92,67,40,AZ00
2015-06-06,25.6,17.8,12.0,MZ00,0.0,MZ,1.0,6.1,,150,,AZ000Z,89,59,34,AZ00
2015-06-07,23.8,17.4,12.7,MZ00,0.0,MZ,0.9,8.2,,200,,AZ000Z,75,53,25,AZ00
2015-06-08,23.0,13.7,7.7,MZ00,11.8,MZ,1.0,6.8,S,80,240,AZ0YYZ,100,74,33,AZ00
2015-06-09,19.4,12.2,7.1,MZ00,4.8,MZ,0.9,6.9,,190,,AZ000Z,100,83,48,AZ00
2015-06-10,14.9,11.1,8.5,MZ00,0.4,MZ,0.9,4.0,SSE,100,430,AZ0YYZ,100,91,75,AZ00
2015-06-11,19.7,13.3,8.3,MZ00,2.2,MZ,0.9,6.1,SSE,90,570,AY*YYY,97,75,48,AZ*0
2015-06-12,13.2,10.1,7.4,MZ00,28.8,MZ,0.5,4.6,,200,,AZ000Z,100,93,76,AZ00
2015-06-13,18.0,11.4,6.4,MZ00,15.4,MZ,0.9,6.5,S,120,220,AZ0YYZ,100,87,54,AZ00
2015-06-14,16.5,11.0,8.2,MZ00,22.0,MZ,0.5,4.9,,320,,AZ000Z,100,90,58,AZ0*
2015-06-15,19.7,11.6,7.8,MZ00,4.0,MZ,1.1,4.9,SSW,60,270,AZ0YYZ,98,78,40,AZ*0
2015-06-16,17.5,11.5,7.4,MZ00,4.8,MZ,0.9,7.3,,190,,AZ000Z,99,79,48,AZ00
2015-06-17,20.3,13.5,6.8,MZ00,0.0,MZ,1.1,5.7,SSW,130,280,AZ0YYZ,100,67,41,AZ0*
2015-06-18,22.1,15.8,9.2,MZ00,0.0,MZ,1.0,6.4,SSW,90,420,AZ0YYZ,68,49,25,AZ00
2015-06-19,19.2,14.6,9.6,MZ00,0.0,MZ,0.9,7.7,SW,60,270,AZ0YYZ,63,51,32,AZ00
2015-06-20,16.5,11.8,7.8,MZ00,0.0,MZ,1.5,10.5,WSW,20,400,AZ0YYZ,63,46,32,AZ00
2015-06-21,19.6,13.5,6.8,MZ00,0.0,MZ,1.0,7.8,SSW,90,290,AZ0YYZ,59,42,25,AZ00
2015-06-22,19.5,14.5,9.9,MZ00,0.0,MZ,1.1,7.3,,230,,AZ000Z,97,60,36,AZ00
2015-06-23,16.5,13.1,7.7,MZ00,0.4,MY,1.0,7.1,WSW,50,440,AZ0YYZ,87,47,32,AZ00
2015-06-24,16.9,11.4,4.7,MZ00,0.0,MZ,1.1,6.4,,370,,AZ000Z,92,62,39,AZ00
2015-06-25,20.0,13.5,7.1,MZ00,0.0,MZ,0.9,5.1,,170,,AZ000Z,98,70,41,AZ0*
2015-06-26,23.0,16.2,8.8,MZ00,0.0,MZ,0.9,4.8,,280,,AZ000Z,59,45,31,AZ00
2015-06-27,22.6,17.8,12.4,MZ00,0.0,MZ,1.3,8.6,SSW,40,340,AZ0YYZ,58,38,27,AZ00
2015-06-28,25.4,17.8,10.1,MZ00,0.0,MZ,0.7,4.1,,300,,AZ000Z,80,42,16,AZ*0
2015-06-29,24.9,17.3,12.0,MZ00,0.0,MZ,0.8,4.7,,270,,AZ000Z,98,60,33,AZ00
2015-06-30,21.8,16.8,11.1,MZ00,0.0,MZ,1.1,6.9,,370,,AY*00Y,98,78,59,AZ00
2015-07-01,24.3,18.1,14.1,MZ00,0.0,MZ,0.7,5.5,,620,,AY*00Y,99,82,57,AZ00
2015-07-02,25.8,19.6,13.7,MZ00,0.0,MZ,0.8,5.3,,260,,AZ000Z,100,79,58,AZ00
2015-07-03,27.7,20.1,14.8,MZ00,4.4,MZ,0.8,5.1,,160,,AZ000Z,92,68,41,AZ*0
2015-07-04,28.5,21.1,14.4,MZ00,0.0,MZ,0.9,4.1,,150,,AZ000Z,99,69,30,AZ0*
2015-07-05,27.6,21.6,16.8,MZ00,0.0,MZ,0.7,5.0,,330,,AZ000Z,98,68,46,AZ0*
2015-07-06,29.9,22.3,16.0,MZ00,0.0,MZ,0.8,5.7,,200,,AZ000Z,98,63,16,AZ0*
2015-07-07,26.6,21.1,16.0,MZ00,0.0,MZ,0.9,4.5,,200,,AZ000Z,98,71,49,AZ00
2015-07-08,25.5,20.2,12.5,MZ00,0.0,MZ,1.1,7.6,W,100,260,AZ0YYZ,62,36,19,AZ00
2015-07-09,24.5,18.1,11.6,MZ00,0.0,MZ,1.0,6.1,SSW,40,260,AZ0YYZ,55,25,10,AZ*0
2015-07-10,21.6,15.8,11.0,MZ00,0.0,MZ,0.9,5.0,,430,,AZ000Z,93,67,47,AZ0*
2015-07-11,26.7,20.3,13.3,MZ00,0.0,MZ,1.0,8.3,SSW,120,240,AZ0YYZ,87,46,21,AZ00
2015-07-12,25.8,19.9,13.5,MZ00,0.0,MZ,1.1,5.8,E,140,280,AZ0YYZ,69,44,26,AZ00
2015-07-13,26.3,20.1,15.7,MZ00,0.0,MZ,0.9,5.5,SSW,50,370,AZ0YYZ,53,33,17,AZ00
2015-07-14,27.6,20.3,13.7,MZ00,0.0,MZ,0.8,4.7,,420,,AZ000Z,94,53,32,AZ00
2015-07-15,26.1,20.1,14.3,MZ00,0.0,MZ,0.9,5.9,,360,,AY*00Y,95,58,29,AZ00
2015-07-16,26.3,20.2,15.0,MZ00,0.0,MZ,0.6,6.2,,480,,AY*00Y,96,72,44,AZ00
2015-07-17,26.0,18.1,12.8,MZ00,7.0,MZ,0.8,7.1,,280,,AZ000Z,100,83,44,AZ00
2015-07-18,25.6,18.5,12.7,MZ00,0.2,MY,0.8,4.9,,250,,AZ000Z,97,68,38,AZ0*
2015-07-19,27.5,20.3,14.8,MZ00,0.0,MZ,0.9,5.9,,190,,AZ000Z,86,60,23,AZ0*
2015-07-20,26.6,20.2,15.9,MZ00,0.0,MZ,1.0,6.6,,190,,AZ000Z,80,59,38,AZ00
2015-07-21,27.4,20.0,14.5,MZ00,0.0,MZ,0.9,6.4,,290,,AZ000Z,86,67,41,AZ00
2015-07-22,25.2,18.8,14.2,MZ00,0.2,MY,0.8,7.9,,390,,AZ000Z,88,67,43,AZ00
2015-07-23,25.7,19.0,14.6,MZ00,0.0,MZ,0.6,6.1,,420,,AZ000Z,83,61,37,AZ00
2015-07-24,25.1,17.3,12.2,MY**,5.2,MZ,0.9,6.8,SSE,140,480,AZ0YYZ,98,74,40,AZ*0
2015-07-25,23.6,16.1,10.4,MZ00,2.2,MZ,1.1,7.3,SSW,60,350,AZ0YYZ,97,55,20,AZ*0
2015-07-26,22.1,15.6,9.0,MZ00,0.0,MZ,0.9,6.2,,340,,AZ000Z,86,48,13,AZ0*
2015-07-27,24.5,18.9,12.5,MZ00,0.0,MZ,1.1,9.8,W,70,260,AZ0YYZ,51,32,16,AZ00
2015-07-28,25.9,19.1,11.8,MZ00,0.0,MZ,1.3,7.0,SSW,10,420,AZ0YYZ,50,34,8,AZ00
2015-07-29,23.8,17.4,12.8,MZ00,0.0,MZ,1.6,8.6,SW,40,570,AZ0YYZ,64,50,32,AZ00
2015-07-30,22.3,16.2,10.6,MZ00,0.0,MZ,1.3,5.1,SSW,80,720,AZ0YYZ,70,46,20,AZ00
2015-07-31,20.0,13.7,8.9,MZ00,4.0,MZ,1.2,8.2,SSE,30,420,AZ0YYZ,98,64,40,AZ*0
2015-08-01,13.0,11.2,9.5,MZ00,24.2,MZ,0.4,4.4,,410,,AZ000Z,100,98,90,AZ00
2015-08-02,22.3,14.9,8.3,MZ00,0.2,MY,1.0,5.2,S,60,350,AZ0YYZ,100,73,42,AZ00
2015-08-03,24.4,17.8,11.7,MZ00,0.0,MZ,1.2,4.6,SSE,40,380,AZ0YYZ,97,72,45,AZ00
2015-08-04,26.1,18.3,13.9,MZ00,0.0,MZ,0.7,6.0,SSE,100,430,AZ0YYZ,97,72,31,AZ00
2015-08-05,25.1,18.8,13.4,MZ00,0.0,MZ,1.0,6.2,SSE,100,330,AZ0YYZ,95,64,41,AZ00
2015-08-06,26.8,19.9,14.1,MZ00,0.0,MZ,0.9,6.2,SSE,110,530,AZ0YYZ,97,68,36,AZ00
2015-08-07,27.6,20.4,15.4,MZ00,0.4,MY,0.9,6.1,SSE,70,570,AZ0YYZ,89,62,25,AZ00
2015-08-08,27.3,19.4,14.4,MZ00,0.8,MZ,0.9,6.6,SSE,100,590,AZ0YYZ,90,68,39,AZ00
2015-08-09,16.5,14.0,9.2,MZ00,28.6,MZ,0.8,7.1,SSE,130,240,AZ0YYZ,100,94,79,AZ0*
2015-08-10,16.7,12.6,9.4,MZ00,20.8,MZ,0.9,4.4,SSE,140,390,AZ0YYZ,100,91,68,AZ0*
2015-08-11,23.9,17.1,10.9,MZ00,0.0,MZ,0.8,6.0,SSE,70,620,AZ0YYZ,87,61,34,AZ0*
2015-08-12,25.8,18.7,12.5,MZ00,0.0,MZ,1.0,4.6,SSE,70,520,AZ0YYZ,83,58,35,AZ00
2015-08-13,23.0,16.2,11.6,MZ00,7.2,MZ,0.9,5.4,SSE,110,620,AZ0YYZ,97,75,44,AZ*0
2015-08-14,17.7,13.1,10.4,MZ00,7.2,MZ,1.0,4.5,S,120,290,AZ0YYZ,98,90,74,AZ*0
2015-08-15,14.3,10.9,8.3,MZ00,3.6,MZ,1.0,4.8,SSW,50,610,AZ0YYZ,91,78,59,AZ**
2015-08-16,17.4,12.1,8.8,MZ00,0.0,MZ,1.1,4.9,SSW,60,530,AZ0YYZ,80,66,46,AZ00
2015-08-17,20.5,13.8,8.3,MZ00,0.0,MZ,1.0,4.5,SSW,60,560,AZ0YYZ,76,57,25,AZ00
2015-08-18,18.1,12.6,7.7,MZ00,0.0,MZ,1.1,5.1,SSW,70,500,AZ0YYZ,88,65,47,AZ*0
2015-08-19,18.3,12.5,7.9,MZ00,0.0,MZ,1.2,7.6,SSW,40,430,AZ0YYZ,65,52,37,AZ00
2015-08-20,20.6,13.9,7.1,MZ00,0.0,MZ,0.9,6.4,S,10,380,AZ0YYZ,76,52,24,AZ**
2015-08-21,18.7,13.5,9.1,MZ00,0.0,MZ,1.0,5.8,,370,,AZ000Z,96,73,57,AZ00
2015-08-22,18.3,13.6,10.7,MZ00,0.0,MZ,0.7,7.2,,650,,AZ000Z,97,83,59,AZ0*
2015-08-23,12.9,10.3,8.3,MZ00,14.6,MZ,0.5,4.3,,470,,AZ000Z,99,96,88,AZ00
2015-08-24,13.0,9.9,8.4,MZ00,23.2,MZ,0.7,4.4,,310,,AZ000Z,99,98,89,AZ00
2015-08-25,20.8,13.4,7.7,MZ00,0.0,MZ,1.1,5.6,SSE,50,350,AZ0YYZ,92,57,18,AZ0*
2015-08-26,20.0,13.9,8.9,MZ00,0.0,MZ,1.1,6.2,SSE,120,490,AZ0YYZ,90,65,45,AZ00
2015-08-27,20.6,15.2,10.6,MZ00,0.0,MZ,1.0,5.5,,180,,AZ000Z,95,79,56,AZ00
2015-08-28,24.4,17.0,11.1,MZ00,0.0,MZ,0.6,4.2,,280,,AZ000Z,97,78,44,AZ0*
2015-08-29,23.0,17.4,13.1,MZ00,0.0,MZ,0.9,6.1,,190,,AZ000Z,98,81,56,AZ00
2015-08-30,23.4,17.0,12.3,MZ00,0.0,MZ,0.9,5.2,SSE,100,600,AZ0YYZ,94,72,38,AZ00
2015-08-31,24.2,16.4,11.6,MZ00,0.0,MZ,0.9,4.0,SSE,120,600,AZ0YYZ,90,70,33,AZ00
2015-09-01,20.6,14.0,10.1,MZ00,4.4,MZ,1.0,5.0,S,90,300,AZ0YYZ,94,72,46,AZ*0
2015-09-02,21.2,14.3,9.5,MZ00,0.0,MZ,1.0,5.4,SSW,50,470,AZ0YYZ,92,66,43,AZ00
2015-09-03,19.6,12.2,8.7,MZ00,0.2,MY,1.1,5.6,SSW,40,530,AZ0YYZ,85,67,33,AZ0*
2015-09-04,17.6,11.8,6.8,MZ00,0.0,MZ,0.9,4.5,SSW,100,380,AZ0YYZ,93,61,30,AZ00
2015-09-05,14.9,9.8,5.1,MZ00,0.0,MZ,1.2,7.3,SSW,30,470,AZ0YYZ,74,51,33,AZ00
2015-09-06,16.9,9.9,4.6,MZ00,0.0,MZ,1.2,5.5,SSW,30,280,AZ0YYZ,80,51,24,AZ00
2015-09-07,17.9,9.7,4.7,MZ00,0.0,MZ,1.0,4.7,SSE,110,560,AZ0YYZ,91,70,45,AZ00
2015-09-08,15.0,9.4,5.5,MZ00,0.0,MZ,1.0,5.4,,230,,AZ000Z,94,80,52,AZ00
2015-09-09,16.8,10.7,7.1,MZ00,0.0,MZ,0.7,5.7,,570,,AZ000Z,96,80,51,AZ00
2015-09-10,14.6,9.4,6.5,MZ00,0.2,MZ,0.5,4.5,,650,,AZ000Z,97,85,56,AZ00
2015-09-11,10.8,7.9,6.5,MZ00,0.6,MY,0.3,3.7,,870,,AZ000Z,98,94,80,AZ00
2015-09-12,11.7,8.4,6.5,MZ00,4.2,MY,0.6,5.7,,520,,AZ000Z,98,91,74,AZ*0
2015-09-13,14.5,9.5,7.3,MZ00,51.6,MZ,0.8,7.1,,210,,AZ000Z,98,92,64,AZ**
2015-09-14,17.2,11.0,6.3,MZ00,11.2,MZ,1.0,6.2,SSW,70,440,AZ0YYZ,98,71,36,AZ**
2015-09-15,14.7,10.5,6.3,MZ00,0.0,MZ,0.8,4.5,SSW,50,500,AZ0YYZ,94,74,45,AZ00
2015-09-16,11.3,9.6,8.7,MZ00,7.8,MZ,1.3,6.3,ENE,60,480,AZ0YYZ,99,97,92,AZ00
2015-09-17,17.2,10.8,8.4,MZ00,14.2,MZ,1.0,7.5,SSW,90,350,AZ0YYZ,100,88,39,AZ00
2015-09-18,16.7,10.7,6.6,MZ00,0.0,MZ,1.3,4.9,SSW,70,630,AZ0YYZ,88,68,42,AZ00
2015-09-19,15.7,9.7,5.5,MZ00,0.0,MZ,1.2,8.4,SSW,20,450,AZ0YYZ,78,56,34,AZ00
2015-09-20,18.6,10.6,5.4,MZ00,0.0,MZ,1.0,5.1,,240,,AZ000Z,71,54,29,AZ00
2015-09-21,17.4,9.8,5.9,MZ00,0.0,MZ,0.7,3.7,,470,,AZ000Z,96,67,43,AZ00
2015-09-22,15.5,9.2,5.1,MZ00,0.2,MZ,0.7,4.5,,350,,AZ000Z,98,80,52,AZ0*
2015-09-23,10.2,6.2,3.3,MZ00,0.8,MZ,1.1,9.0,WSW,40,420,AZ0YYZ,91,58,45,AZ00
2015-09-24,16.8,8.5,3.3,MZ00,0.0,MZ,1.2,5.8,SSW,70,550,AZ0YYZ,67,48,20,AZ00
2015-09-25,19.5,11.0,5.1,MZ00,0.0,MZ,0.9,3.9,,160,,AZ000Z,70,47,27,AZ00
2015-09-26,16.8,10.2,5.8,MZ00,0.0,MZ,0.6,3.8,,530,,AY*00Y,97,75,54,AZ00
2015-09-27,15.6,10.1,7.3,MZ00,0.0,MZ,0.6,5.7,,760,,AY*00Y,97,82,55,AZ00
2015-09-28,10.8,7.0,4.5,MZ00,0.6,MY,0.6,6.4,,490,,AZ000Z,99,93,74,AZ00
2015-09-29,5.1,2.7,0.6,MZ00,0.2,MY,0.6,5.6,,290,,AZ000Z,97,86,72,AZ00
2015-09-30,11.8,4.7,0.3,MZ00,0.0,MZ,0.9,6.8,SSE,140,400,AZ0YYZ,95,70,44,AZ0*
2015-10-01,5.4,2.6,0.8,MZ00,3.0,MZ,0.6,5.9,,430,,AZ000Z,97,87,71,AZ*0
2015-10-02,4.7,3.5,0.9,MZ00,15.8,MZ,0.4,6.9,,700,,AZ000Z,100,99,97,AZ00
2015-10-03,11.0,5.3,0.9,MZ00,46.0,MZ,0.5,3.8,,510,,AZ000Z,100,95,68,AZ0*
2015-10-04,14.0,7.1,1.1,MZ00,0.0,MZ,1.3,6.3,S,20,490,AZ0YYZ,99,70,40,AZ00
2015-10-05,16.8,10.4,7.4,MZ00,2.0,MZ,0.8,5.3,,580,,AZ000Z,99,78,49,AZ00
2015-10-06,12.1,8.2,6.2,MZ00,6.4,MZ,0.7,5.1,,510,,AZ000Z,99,94,74,AZ00
2015-10-07,15.6,10.1,6.1,MZ00,0.0,MZ,1.6,6.2,SSW,0,810,AZ0ZZZ,79,61,36,AZ00
2015-10-08,16.2,8.8,4.2,MZ00,0.0,MZ,0.6,4.4,,530,,AZ000Z,98,78,46,AZ00
2015-10-09,13.8,8.5,6.5,MZ00,0.0,MZ,0.5,4.6,,720,,AY*00Y,99,88,58,AZ00
2015-10-10,14.8,7.6,4.8,MZ00,0.0,MZ,0.6,5.7,,540,,AY*00Y,99,83,43,AZ00
2015-10-11,15.8,8.5,4.6,MZ00,0.0,MZ,0.9,4.3,,290,,AZ000Z,97,63,27,AZ00
2015-10-12,10.1,5.7,3.7,MZ00,5.6,MZ,0.4,4.2,,690,,AY*00Y,98,91,57,AZ**
2015-10-13,11.1,6.8,4.2,MZ00,5.6,MZ,0.5,7.2,,670,,AY*00Y,99,90,60,AZ0*
2015-10-14,11.5,5.8,2.3,MY**,0.0,MZ,1.0,5.8,,190,,AY*00Y,91,55,29,AY**
2015-10-15,6.4,2.7,-0.8,MZ00,0.0,MZ,1.6,8.3,SW,70,460,AZ0YYZ,80,60,43,AZ00
2015-10-16,8.6,2.3,-2.1,MZ00,0.0,MZ,0.8,5.4,,400,,AZ000Z,92,67,41,AZ00
2015-10-17,8.6,2.6,-1.1,MZ00,0.0,MZ,0.6,4.7,,550,,AY*00Y,98,83,57,AZ00
2015-10-18,7.3,3.0,-1.1,MZ00,0.0,MZ,0.6,4.5,,310,,AY*00Y,98,91,69,AY**
2015-10-19,14.9,6.5,1.5,MZ00,0.0,MZ,1.1,4.5,SSW,70,480,AZ0YYZ,92,59,12,AZ00
2015-10-20,10.2,3.3,-0.9,MZ00,0.0,MZ,0.6,4.0,,490,,AY*00Y,95,83,56,AY**
2015-10-21,9.4,3.5,1.1,MZ00,0.0,MZ,0.4,4.8,,740,,AZ000Z,96,83,52,AZ00
2015-10-22,14.4,7.1,-0.4,MZ00,0.0,MZ,1.2,7.1,SW,130,370,AZ0YYZ,95,52,21,AY**
2015-10-23,15.7,9.6,4.7,MZ00,0.0,MZ,0.8,2.1,,160,,AZ000Z,75,54,38,AZ00
2015-10-24,13.1,8.7,4.2,MZ00,0.0,MZ,0.7,4.1,,430,,AZ000Z,78,59,46,AZ00
2015-10-25,16.8,11.0,7.6,MZ00,0.0,MZ,1.2,5.2,SSW,70,510,AZ0YYZ,60,46,30,AZ00
2015-10-26,13.0,6.9,3.1,MZ00,0.0,MZ,0.8,6.2,SSE,140,510,AZ0YYZ,73,57,30,AZ00
2015-10-27,10.2,5.2,1.9,MZ00,2.0,MZ,1.0,4.9,,250,,AZ000Z,96,61,38,AZ*0
2015-10-28,3.0,1.5,-0.1,MZ00,38.8,MZ,0.7,7.2,,560,,AY*00Y,100,99,96,AZ00
2015-10-29,9.8,4.2,0.3,MZ00,0.0,MZ,1.3,5.5,SSW,140,490,AZ0YYZ,100,82,52,AZ00
2015-10-30,15.9,7.1,3.8,MZ00,0.0,MZ,0.9,3.1,SSE,100,1030,AZ0YYZ,85,70,40,AZ00
2015-10-31,12.5,5.5,2.2,MZ00,0.0,MZ,0.7,6.5,,310,,AZ000Z,97,80,39,AZ00
2015-11-01,11.5,4.9,1.3,MZ00,0.0,MZ,0.9,3.2,,170,,AZ000Z,85,56,35,AZ*0
2015-11-02,11.1,4.1,0.6,MZ00,0.0,MZ,0.9,5.9,SSE,140,670,AZ0YYZ,76,50,24,AZ00
2015-11-03,5.3,2.3,0.1,MZ00,3.2,MY,0.8,5.3,SSE,140,510,AZ0YYZ,97,69,33,AZ*0
2015-11-04,12.3,6.0,0.6,MZ00,0.0,MZ,1.5,5.0,SSW,40,570,AZ0YYZ,96,74,47,AZ00
2015-11-05,15.5,8.2,4.7,MZ00,0.0,MZ,1.3,4.4,SSW,50,840,AZ0YYZ,78,62,36,AZ00
2015-11-06,18.6,11.3,7.3,MZ00,0.0,MZ,1.2,5.9,SSW,100,650,AZ0YYZ,60,45,31,AZ00
2015-11-07,18.1,11.5,7.3,MZ00,0.0,MZ,1.5,4.6,SSW,0,710,AZ0ZZZ,58,37,23,AZ*0
2015-11-08,19.8,12.5,10.0,MZ00,0.0,MZ,1.2,4.5,S,80,500,AZ0YYZ,46,39,24,AZ00
2015-11-09,18.6,13.6,9.8,MZ00,0.0,MZ,2.4,9.4,SSW,10,800,AZ0YYZ,43,34,21,AZ00
2015-11-10,22.0,14.8,11.1,MZ00,0.0,MZ,1.7,4.8,SSW,50,900,AY*YYY,31,23,18,AZ00
2015-11-11,22.7,14.9,10.1,MZ00,0.0,MZ,1.6,5.2,SSW,20,670,AZ0YYZ,43,21,8,AZ00
2015-11-12,16.7,10.6,7.2,MZ00,0.0,MZ,0.7,2.0,,260,,AZ000Z,45,27,17,AZ00
2015-11-13,16.7,10.3,6.9,MZ00,0.0,MZ,1.3,5.9,SSW,120,520,AZ0YYZ,46,36,23,AZ00
2015-11-14,14.4,10.8,7.4,MZ00,0.0,MZ,2.1,8.4,SSW,0,760,AZ0ZZZ,48,19,8,AZ00
2015-11-15,15.6,11.4,8.4,MZ00,0.0,MZ,2.0,8.2,SSW,0,460,AZ0ZZZ,51,41,28,AZ00
2015-11-16,17.9,11.1,8.2,MZ00,0.0,MZ,1.5,4.9,SSW,90,940,AZ0YYZ,43,29,18,AZ00
2015-11-17,17.2,12.2,8.8,MZ00,0.0,MZ,1.9,7.1,SSW,20,820,AZ0YYZ,45,20,5,AZ00
2015-11-18,17.8,11.8,8.5,MZ00,0.0,MZ,2.0,7.4,SSW,0,810,AZ0ZZZ,65,30,5,AZ00
2015-11-19,15.0,11.0,7.0,MZ00,0.0,MZ,2.2,10.4,SSW,0,660,AZ0ZZZ,50,27,6,AZ00
2015-11-20,13.3,9.2,4.8,MZ00,9.6,MZ,2.3,10.7,SW,10,610,AZ0YYZ,95,58,31,AZ*0
2015-11-21,5.4,-0.3,-5.1,MZ00,5.2,MZ,1.8,14.7,W,30,340,AZ0YYZ,94,64,38,AZ*0
2015-11-22,0.2,-3.2,-5.8,MZ00,0.0,MZ,1.6,10.1,SSW,30,430,AZ0YYZ,71,51,34,AZ00
2015-11-23,0.3,-5.2,-7.8,MZ00,0.0,MZ,1.1,4.8,SSW,60,340,AZ0YYZ,92,64,33,AY**
2015-11-24,4.3,-3.2,-7.7,MZ00,0.0,MZ,1.0,5.1,,180,,AZ000Z,84,53,23,AZ0*
2015-11-25,3.7,0.0,-2.6,MZ00,0.0,MZ,2.2,8.8,SSW,10,640,AZ0YYZ,89,61,44,AZ00
2015-11-26,-0.2,-2.6,-5.3,MZ00,0.0,MZ,1.2,7.9,SSW,80,410,AZ0YYZ,85,56,40,AZ00
2015-11-27,8.0,-0.6,-6.0,MZ00,0.0,MZ,1.3,6.4,SSW,90,740,AZ0YYZ,70,44,22,AZ00
2015-11-28,5.4,2.7,-0.2,MZ00,0.0,MZ,1.8,9.2,SSW,20,520,AZ0YYZ,55,34,11,AZ00
