DATA,Temperatura massima (°C),Temperatura media (°C),Temperatura minima (°C),Temperatura classe,Precipitazione (mm),Precipitazione classe,Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Durata calma (min),Tempo permanenza (min),Vento classe,Umidità massima (%),Umidità media (%),Umidità minima (%),Umidità classe,Radiazione globale (MJ/m²),Radiazione classe
2009-07-28,25.4,17.5,11.4,MZ00,0.0,MZ,1.0,5.8,S,20,320,MZZYYZ,95,55,14,AZ0*,27.2,MZ
2009-07-29,23.5,16.5,10.9,MZ00,0.2,MY,1.0,5.9,SE,50,290,MZZYYZ,97,75,39,AZ00,26.4,MZ
2009-07-30,25.5,18.8,13.2,MZ00,0.0,MZ,1.2,8.0,SE,70,200,MZZYYZ,81,51,22,AZ00,26.6,MZ
2009-07-31,21.0,16.3,11.7,MZ00,0.0,MZ,2.1,13.0,ESE,60,460,MZZYYZ,98,70,48,AZ00,24.0,MZ
2009-08-01,21.6,16.4,11.6,MZ00,0.0,MZ,2.4,13.4,ESE,60,520,MZZYYZ,100,76,39,AZ00,26.9,MZ
2009-08-02,17.0,12.4,8.3,MZ00,23.0,MZ,0.8,7.7,,200,,MZZ00Z,100,82,41,AZ0*,12.6,MZ
2009-08-03,16.1,11.7,8.8,MZ00,0.0,MZ,1.6,9.6,WSW,70,360,MZZYYZ,81,63,39,AZ00,13.7,MZ
2009-08-04,22.5,15.0,8.1,MZ00,0.0,MZ,1.1,8.9,WNW,90,210,MZZYYZ,85,46,21,AZ00,28.2,MZ
2009-08-05,23.3,15.5,9.1,MZ00,0.0,MZ,0.7,3.8,SE,80,360,MZZYYZ,89,66,41,AZ00,27.2,MZ
2009-08-06,24.5,16.7,11.4,MZ00,0.0,MZ,0.8,3.8,SE,20,330,MZZYYZ,97,68,41,AZ00,23.9,MZ
2009-08-07,24.0,15.4,10.9,MZ00,29.0,MY,1.3,10.8,SE,130,330,MZZYYZ,97,76,39,AZ**,18.3,MZ
2009-08-08,17.1,12.7,9.5,MZ00,1.4,MZ,0.7,3.2,,180,,MZZ00Z,100,90,67,AZ00,11.3,MZ
2009-08-09,19.6,13.4,9.4,MZ00,4.4,MZ,1.2,10.2,ESE,30,380,MZZYYZ,95,78,51,AZ*0,19.8,MZ
2009-08-10,18.7,13.8,9.8,MZ00,1.0,MZ,1.2,7.9,E,40,190,MZZYYZ,86,68,47,AZ00,18.2,MZ
2009-08-11,22.9,16.1,10.8,MZ00,0.0,MZ,1.2,7.2,W,20,260,MZZYYZ,87,55,28,AZ00,26.7,MZ
2009-08-12,23.0,16.6,11.4,MZ00,0.0,MZ,0.9,4.7,N,30,320,MZZYYZ,96,65,32,AZ00,25.8,MZ
2009-08-13,23.5,17.6,11.8,MZ00,0.0,MZ,1.4,6.9,ESE,10,370,MZZYYZ,60,38,22,AZ**,26.4,MZ
2009-08-14,23.7,17.6,11.3,MZ00,0.0,MZ,1.5,8.2,W,20,370,MZZYYZ,96,45,21,AZ00,26.1,MZ
2009-08-15,22.3,15.9,10.2,MZ00,0.0,MZ,0.6,3.8,,280,,MZZ00Z,98,73,42,AZ00,18.2,MZ
2009-08-16,24.5,18.2,12.8,MZ00,0.0,MZ,1.0,6.4,SE,100,310,MZZYYZ,75,42,22,AZ*0,19.9,MZ
2009-08-17,25.1,19.1,14.2,MZ00,0.0,MZ,1.6,7.4,W,20,250,MZZYYZ,47,36,22,AZ00,24.6,MZ
2009-08-18,26.5,19.4,15.1,MZ00,0.0,MZ,1.2,6.6,ESE,60,270,MZZYYZ,79,47,23,AZ00,20.7,MZ
2009-08-19,24.4,18.2,14.5,MZ00,0.8,MZ,1.7,10.3,ESE,20,620,MZZYYZ,65,45,28,AZ00,19.7,MZ
2009-08-20,23.3,17.9,13.3,MZ00,0.0,MZ,1.6,9.2,ESE,20,440,MZZYYZ,83,61,41,AZ00,22.1,MZ
2009-08-21,24.7,18.6,14.3,MZ00,0.0,MZ,1.0,6.6,ESE,40,600,MZZYYZ,86,54,26,AZ00,20.7,MZ
2009-08-22,23.8,17.9,13.1,MZ00,0.0,MZ,1.4,8.6,E,10,270,MZZYYZ,73,53,28,AZ00,20.4,MZ
2009-08-23,19.4,15.3,12.0,MZ00,0.0,MZ,1.7,10.8,ESE,140,270,MZZYYZ,100,74,54,AZ00,21.9,MZ
2009-08-24,21.4,14.7,12.5,MZ00,2.8,MZ,0.5,4.9,,380,,MZZ00Z,100,89,53,AZ00,14.6,MZ
2009-08-25,17.6,13.6,10.3,MZ00,9.0,MZ,0.9,8.7,,180,,MZZ00Z,100,93,69,AZ0*,9.7,MZ
2009-08-26,17.7,13.0,9.2,MZ00,0.2,MY,1.4,9.0,ESE,120,370,MZZYYZ,100,87,62,AZ00,14.7,MZ
2009-08-27,21.4,14.8,9.7,MZ00,0.2,MY,0.8,4.7,SE,110,300,MZZYYZ,100,80,43,AZ00,19.3,MZ
2009-08-28,23.6,16.6,12.1,MZ00,0.0,MZ,1.0,5.1,ESE,100,260,MZZYYZ,97,67,34,AZ00,18.8,MZ
2009-08-29,20.3,14.3,10.1,MZ00,0.0,MZ,1.7,9.6,W,30,440,MZZYYZ,74,41,17,AZ00,24.5,MZ
2009-08-30,17.8,11.6,7.4,MZ00,0.0,MZ,0.7,4.8,,240,,MZZ00Z,97,69,29,AZ00,20.3,MZ
2009-08-31,18.3,12.7,7.8,MZ00,0.0,MZ,1.1,9.1,,170,,MZZ00Z,100,81,60,AZ00,22.0,MZ
2009-09-01,22.4,14.4,9.5,MZ00,0.2,MY,0.7,4.5,,200,,MZZ00Z,100,79,45,AZ00,20.8,MZ
2009-09-02,21.7,15.2,12.1,MZ00,0.0,MZ,0.8,4.0,,180,,MZZ00Z,98,77,48,AZ00,14.3,MZ
2009-09-03,21.3,15.7,10.7,MZ00,0.6,MY,2.1,11.4,SW,0,330,MZZZZZ,92,55,31,AZ00,19.7,MZ
2009-09-04,17.1,11.8,5.8,MZ00,0.6,MZ,2.6,12.6,W,0,390,MZZZZZ,81,57,26,AZ0*,14.9,MZ
2009-09-05,15.6,9.9,4.7,MZ00,0.0,MZ,2.3,10.5,W,10,400,MZZYYZ,58,33,13,AZ00,22.3,MZ
2009-09-06,17.7,9.9,4.5,MZ00,0.0,MZ,0.8,3.5,SE,60,420,MZZYYZ,89,57,32,AZ00,22.2,MZ
2009-09-07,18.3,11.0,5.1,MZ00,0.0,MZ,0.7,4.2,SE,90,350,MZZYYZ,93,68,43,AZ00,20.3,MZ
2009-09-08,18.2,11.5,5.5,MZ00,0.0,MZ,1.4,9.7,ESE,70,460,MZZYYZ,87,59,24,AZ00,21.5,MZ
2009-09-09,19.1,10.8,5.4,MZ00,0.0,MZ,0.7,7.4,,240,,MZZ00Z,96,76,46,AZ00,19.8,MZ
2009-09-10,18.2,12.0,7.0,MZ00,0.0,MZ,1.4,9.9,ESE,70,410,MZZYYZ,93,66,35,AZ00,20.6,MZ
2009-09-11,18.7,11.9,8.2,MZ00,1.6,MZ,1.3,10.7,ESE,100,310,MZZYYZ,93,72,42,AZ*0,13.0,MZ
2009-09-12,15.5,10.2,6.9,MZ00,0.2,MY,1.4,8.4,ESE,120,490,MZZYYZ,94,76,54,AZ00,13.9,MZ
2009-09-13,17.4,11.3,7.2,MZ00,0.0,MZ,1.2,7.5,W,50,210,MZZYYZ,93,61,35,AZ00,16.7,MZ
2009-09-14,13.2,7.1,3.3,MZ00,12.0,MZ,1.8,13.4,ESE,110,230,MZZYYZ,100,72,41,AZ00,15.3,MZ
2009-09-15,5.5,4.6,3.3,MZ00,16.0,MZ,0.4,8.1,,390,,MZZ00Z,100,99,93,AZ00,2.3,MZ
2009-09-16,9.5,7.5,5.5,MZ00,16.0,MZ,0.5,10.7,,450,,MZZ00Z,100,100,91,AZ00,2.9,MZ
2009-09-17,16.6,10.4,6.4,MZ00,0.0,MZ,0.7,3.2,ESE,90,440,MZZYYZ,100,87,50,AZ0*,16.0,MZ
2009-09-18,12.9,9.2,7.2,MZ00,8.8,MY,1.6,8.4,ESE,110,580,MZZYYZ,100,88,64,AZ00,6.1,MZ
2009-09-19,13.3,8.7,6.5,MZ00,2.4,MZ,0.7,7.2,,330,,MZZ00Z,100,90,59,AZ0*,10.1,MZ
2009-09-20,12.4,8.8,6.3,MZ00,1.6,MZ,0.7,7.0,,260,,MZZ00Z,100,86,62,AZ00,8.9,MZ
2009-09-21,10.4,8.1,6.4,MZ00,2.8,MZ,0.7,5.6,,210,,MZZ00Z,100,93,81,AZ00,3.8,MZ
2009-09-22,16.5,11.3,7.7,MZ00,0.0,MZ,1.2,6.8,SE,40,480,MZZYYZ,91,69,41,AZ00,18.4,MZ
2009-09-23,18.8,12.0,8.0,MZ0Z,0.0,MZ,0.9,5.5,ESE,20,360,MZZYYZ,97,67,33,AZ0Z,18.5,MZ
2009-09-24,18.3,12.0,7.5,MZ00,0.2,MY,0.7,4.1,,160,,MZZ00Z,97,79,43,AZ00,17.5,MZ
2009-09-25,16.2,10.7,7.7,MZ00,2.8,MZ,1.2,10.2,ESE,100,410,MZZYYZ,100,87,52,AZ00,13.3,MZ
2009-09-26,10.0,7.9,6.1,MZ00,0.4,MY,0.6,4.5,,280,,MZZ00Z,100,96,83,AZ00,4.0,MZ
2009-09-27,14.8,8.9,6.1,MZ00,0.0,MZ,0.8,6.4,SE,130,400,MZZYYZ,100,86,54,AZ0*,12.5,MZ
2009-09-28,18.2,11.0,6.2,MZ00,0.2,MY,0.9,3.2,ESE,50,430,MZZYYZ,97,70,38,AZ00,17.1,MZ
2009-09-29,20.2,13.6,9.0,MZ00,0.0,MZ,1.0,4.3,SE,50,300,MZZYYZ,72,46,22,AZ00,17.3,MZ
2009-09-30,18.2,12.5,8.5,MZ00,0.0,MZ,1.0,3.3,ESE,30,410,MZZYYZ,97,63,38,AZ00,16.9,MZ
2009-10-01,19.2,12.3,8.2,MZ00,0.0,MZ,1.1,5.6,S,20,320,MZZYYZ,78,57,37,AZ00,15.2,MZ
2009-10-02,17.2,10.7,5.6,MZ00,0.0,MZ,1.7,7.9,W,10,330,MZZYYZ,68,45,16,AZ00,16.5,MZ
2009-10-03,14.5,8.9,4.5,MZ00,0.0,MZ,1.0,6.4,ESE,30,320,MZZYYZ,98,63,40,AZ*0,16.3,MZ
2009-10-04,16.2,10.4,6.5,MZ00,0.0,MZ,1.0,5.6,S,60,270,MZZYYZ,92,59,28,AZ0*,15.5,MZ
2009-10-05,15.0,10.0,6.8,MZ00,0.0,MZ,0.8,3.1,E,110,410,MZZYYZ,98,63,35,AZ00,12.9,MZ
2009-10-06,17.7,12.3,9.3,MZ00,0.0,MZ,1.1,5.9,E,60,430,MZZYYZ,92,66,41,AZ00,9.2,MZ
2009-10-07,21.1,13.8,9.7,MZ00,0.0,MZ,1.0,6.4,ESE,130,400,MZZYYZ,89,53,33,AZ*0,13.3,MZ
2009-10-08,15.1,11.0,7.4,MZ00,0.2,MY,0.9,13.4,ESE,120,360,MZZYYZ,80,59,34,AZ0*,8.1,MZ
2009-10-09,14.0,9.5,6.7,MZ00,0.6,MZ,0.6,4.0,,260,,MZZ00Z,98,83,51,AZ0*,7.3,MZ
2009-10-10,13.1,9.6,7.0,MZ00,0.0,MZ,1.4,9.4,W,40,380,MZZYYZ,98,65,51,AZ00,9.2,MZ
2009-10-11,16.2,10.5,5.0,MZ00,0.0,MZ,2.1,12.3,WSW,0,430,MZZZZZ,60,30,10,AZ00,14.6,MZ
2009-10-12,9.3,6.4,3.0,MZ00,1.6,MZ,2.6,16.9,W,0,430,MZZZZZ,82,46,20,AZ*0,14.1,MZ
2009-10-13,9.5,5.3,1.6,MZ00,0.0,MZ,1.9,11.7,ESE,0,310,MZZZZZ,47,27,15,AZ00,14.4,MZ
2009-10-14,8.9,2.9,-3.1,MZ00,0.0,MZ,1.2,7.6,SE,70,320,MZZYYZ,72,35,14,AZ00,14.3,MZ
2009-10-15,5.0,-0.6,-5.1,MZ00,0.0,MZ,0.9,3.9,SE,50,240,MZZYYZ,71,52,32,AZ00,13.6,MZ
2009-10-16,11.7,3.6,-3.1,MZ00,0.0,MZ,1.5,11.2,W,120,230,MZZYYZ,66,48,28,AZ00,13.1,MZ
2009-10-17,2.5,-0.5,-3.6,MZ00,0.0,MZ,1.7,11.1,W,20,380,MZZYYZ,64,53,42,AZ00,13.3,MZ
2009-10-18,4.8,-1.0,-4.8,MZ00,0.0,MZ,1.3,9.0,W,90,350,MZZYYZ,82,48,15,AZ00,13.4,MZ
2009-10-19,6.4,-1.3,-4.9,MZ00,0.0,MZ,0.9,3.0,SE,40,370,MYZYYY,96,66,32,AY**,12.7,MZ
2009-10-20,6.2,-0.1,-4.5,MZ00,0.0,MZ,,,,,,M00000,98,81,49,AY**,10.1,MZ
2009-10-21,-0.3,-1.5,-2.4,MZ00,0.0,MZ,,,,,,M00000,100,100,98,AY**,0.9,MY
2009-10-22,5.4,0.9,-2.4,MZ00,16.2,MY,,,,,,M00000,100,100,96,AY**,4.1,MZ
2009-10-23,8.6,4.1,1.1,MZ00,26.2,MY,1.6,9.0,SE,30,310,MZZYYZ,100,68,27,AZ00,12.8,MZ
2009-10-24,13.9,9.6,4.0,MZ00,0.0,MZ,1.9,8.2,S,10,360,MZZYYZ,59,34,19,AZ00,11.5,MZ
2009-10-25,16.8,9.7,5.2,MZ00,0.0,MZ,0.8,6.1,ESE,120,360,MZZYYZ,80,62,39,AZ00,10.9,MZ
2009-10-26,15.1,9.1,4.8,MZ00,0.0,MZ,1.1,7.0,ESE,40,520,MZZYYZ,77,36,13,AZ00,11.4,MZ
2009-10-27,14.8,8.6,4.6,MZ00,0.0,MZ,0.9,4.2,,150,,MZZ00Z,41,23,14,AZ00,11.3,MZ
2009-10-28,19.0,13.3,7.1,MZ00,0.0,MZ,1.3,5.2,S,0,460,MZZZZZ,25,19,13,AZ00,10.4,MZ
2009-10-29,17.5,13.0,8.9,MZ00,0.0,MZ,1.5,8.3,S,0,330,MZZZZZ,37,20,13,AZ00,10.4,MZ
2009-10-30,10.8,6.5,3.1,MZ00,0.0,MZ,0.8,2.7,SE,50,360,MZZYYZ,96,62,36,AZ00,10.0,MZ
2009-10-31,12.1,7.3,0.9,MZ00,0.0,MZ,0.9,5.3,,170,,MZZ00Z,96,54,21,AZ0*,4.7,MZ
2009-11-01,14.6,9.2,5.1,MZ00,0.0,MZ,1.1,4.9,E,70,280,MZZYYZ,72,44,25,AZ00,9.1,MZ
2009-11-02,6.5,1.1,-1.9,MZ00,18.4,MZ,2.0,13.1,,160,,MZZ00Z,100,81,61,AY**,3.2,MZ
2009-11-03,4.4,1.7,-3.1,MZ00,6.8,MZ,2.3,11.6,SW,0,580,MYZYYY,97,79,60,AY**,3.6,MZ
2009-11-04,5.8,1.9,-1.3,MZ00,7.0,MZ,1.8,10.8,WSW,10,360,MZZYYZ,100,71,42,AZ00,8.3,MZ
2009-11-05,2.8,-1.0,-3.3,MZ00,0.2,MY,,,,,,M00000,100,78,52,AY**,5.9,MZ
2009-11-06,2.1,-1.3,-3.2,MZ00,1.6,MZ,1.4,8.2,W,10,260,MYZYYY,100,66,40,AY**,9.5,MZ
2009-11-07,4.2,-0.6,-3.5,MZ00,0.0,MZ,,,,,,M00000,98,57,29,AY**,7.1,MZ
2009-11-08,0.2,-1.6,-3.0,MZ00,1.4,MZ,1.1,9.0,WSW,40,270,MYZYYY,90,71,56,AZ*0,2.5,MZ
2009-11-09,1.2,-1.6,-3.3,MZ00,1.2,MZ,1.4,8.3,SSW,90,320,MZZYYZ,84,73,62,AZ*0,2.9,MZ
2009-11-10,1.8,-1.7,-3.9,MZ00,0.0,MZ,1.8,9.1,SW,40,300,MZZYYZ,67,58,46,AZ00,8.9,MZ
2009-11-11,6.8,1.2,-3.4,MZ00,0.0,MZ,1.3,5.2,E,10,350,MZZYYZ,56,41,11,AZ00,8.8,MZ
2009-11-12,11.5,6.9,3.7,MZ00,0.2,MY,2.0,10.4,WSW,10,420,MZZYYZ,74,49,12,AZ00,7.8,MZ
2009-11-13,8.6,3.6,-0.8,MZ00,0.0,MZ,0.5,3.8,,310,,MYZ00Y,100,79,61,AY**,5.3,MZ
2009-11-14,6.9,2.6,0.1,MZ00,0.0,MZ,0.7,6.2,,340,,MZZ00Z,100,84,56,AZ00,3.9,MZ
2009-11-15,5.6,3.4,1.3,MZ00,2.0,MY,0.7,3.9,,300,,MZZ00Z,98,82,63,AZ*0,2.7,MZ
2009-11-16,10.5,5.8,1.8,MZ00,0.2,MY,0.8,4.4,,190,,MZZ00Z,100,75,55,AZ*0,7.5,MZ
2009-11-17,12.2,7.5,2.8,MZ00,0.0,MZ,0.8,6.1,E,80,220,MZZYYZ,71,57,46,AZ00,8.4,MZ
2009-11-18,13.0,8.7,5.7,MZ00,0.6,MY,1.4,6.4,ESE,20,310,MZZYYZ,78,51,36,AZ0*,7.0,MZ
2009-11-19,14.6,7.8,3.4,MZ00,0.0,MZ,0.7,3.1,,320,,MZZ00Z,82,50,33,AZ00,6.3,MZ
2009-11-20,10.1,4.9,2.5,MZ00,0.0,MZ,0.7,3.0,,150,,MZZ00Z,87,68,46,AZ00,7.0,MZ
2009-11-21,13.0,6.7,2.8,MZ00,0.0,MZ,0.7,3.3,,220,,MZZ00Z,76,37,20,AZ00,5.5,MZ
2009-11-22,7.7,5.2,2.3,MZ00,0.0,MZ,2.0,10.1,WSW,40,380,MZZYYZ,86,59,35,AZ00,4.1,MZ
2009-11-23,7.7,4.2,1.2,MZ00,0.0,MZ,2.1,10.9,W,10,380,MZZYYZ,59,48,37,AZ00,7.5,MZ
2009-11-24,8.1,5.6,3.0,MZ00,1.2,MZ,2.6,12.6,WSW,10,310,MZZYYZ,82,53,15,AZ*0,6.3,MZ
2009-11-25,11.2,4.9,-1.5,MZ00,0.0,MZ,0.9,7.6,,240,,MYZ00Y,89,39,13,AZ00,7.0,MZ
2009-11-26,7.2,2.2,-1.0,MZ00,0.0,MZ,1.0,5.5,WSW,60,220,MYZYYY,89,69,47,AZ00,4.4,MZ
2009-11-27,5.2,1.4,-1.2,MZ00,0.0,MZ,1.7,8.7,SW,40,320,MZZYYZ,86,56,38,AZ00,5.6,MZ
2009-11-28,5.1,0.8,-3.7,MZ00,0.0,MZ,1.4,7.0,SW,80,380,MZZYYZ,85,41,30,AZ00,6.2,MZ
2009-11-29,-0.1,-1.5,-3.6,MZ0Z,0.0,MZ,2.5,14.3,ESE,0,410,MYZYYY,97,89,80,AY**,1.6,MZ
2009-11-30,1.1,-2.0,-3.4,MZ00,0.4,MY,,,,,,M00000,100,86,65,AY**,,M0
2009-12-01,0.3,-3.1,-6.3,MZ00,,M0,1.4,9.4,WSW,20,320,MZZYYZ,73,61,49,AZ00,3.4,MZ
2009-12-02,3.4,-2.7,-6.0,MZ00,,M0,1.2,4.1,ESE,40,530,MZZYYZ,65,51,34,AZ*0,6.2,MZ
2009-12-03,1.6,-2.6,-6.2,MZ00,,M0,,,,,,M00000,98,79,51,AY**,3.0,MZ
2009-12-04,-0.1,-2.4,-4.3,MZ00,,M0,1.7,10.3,S,40,240,MZZYYZ,79,55,21,AZ00,2.1,MZ
2009-12-05,9.4,2.8,-0.8,MZ00,,M0,1.2,7.9,S,100,240,MZZYYZ,53,35,15,AZ*0,5.5,MZ
2009-12-06,8.4,3.8,1.2,MZ00,,M0,1.3,9.6,E,60,410,MZZYYZ,95,60,33,AZ*0,4.7,MZ
2009-12-07,4.3,2.0,-1.1,MZ00,,M0,0.9,3.4,,120,,MYZ00Y,100,87,72,AY**,2.7,MZ
2009-12-08,2.9,1.0,-1.2,MZ00,,M0,2.9,11.1,W,20,620,MZZYYZ,96,46,17,AZ*0,6.3,MZ
2009-12-09,8.9,4.2,1.6,MZ00,,M0,1.4,8.6,SSW,60,280,MZZYYZ,64,32,14,AZ00,5.7,MZ
2009-12-10,9.6,6.1,4.3,MZ00,,M0,1.8,8.9,S,20,360,MZZYYZ,47,30,14,AZ*0,4.6,MZ
2009-12-11,5.2,1.4,-3.4,MZ00,,M0,1.6,9.0,WSW,20,430,MZZYYZ,61,25,9,AZ00,5.8,MZ
2009-12-12,-1.2,-4.2,-5.8,MZ00,,M0,1.0,6.4,,20,,MYZ00Y,95,74,49,AY**,3.1,MZ
2009-12-13,-4.9,-6.8,-9.0,MZ00,,M0,,,,,,M00000,95,90,78,AY**,,M0
2009-12-14,-3.8,-8.7,-10.5,MZ00,,M0,,,,,,M00000,92,84,64,AY**,1.2,MZ
2009-12-15,0.3,-7.6,-10.6,MZ00,,M0,0.6,3.3,,320,,MYZ00Y,85,62,39,AZ0*,1.9,MZ
2009-12-16,-0.9,-8.8,-14.5,MZ00,,M0,0.8,4.4,,120,,MYZ00Y,86,49,22,AZ00,,M0
2009-12-17,-3.3,-9.3,-14.5,MZ00,,M0,1.5,10.0,WSW,20,340,MYZYYY,85,38,14,AZ00,6.4,MZ
2009-12-18,-6.8,-10.3,-15.6,MZ00,,M0,,,,,,M00000,86,70,45,AZ00,2.0,MZ
2009-12-19,-9.9,-12.2,-13.8,MZ00,,M0,2.0,13.9,W,10,320,MZZYYZ,80,52,29,AZ*0,3.9,MZ
2009-12-20,-4.3,-8.0,-11.2,MZ00,,M0,2.4,10.7,WSW,10,450,MZZYYZ,75,41,16,AZ00,5.2,MZ
2009-12-21,-6.5,-9.3,-11.0,MZ00,,M0,,,,,,M00000,89,76,55,AZ00,1.7,MZ
2009-12-22,-3.0,-6.5,-9.6,MZ00,,M0,,,,,,M00000,95,88,76,AY**,1.0,MZ
2009-12-23,3.0,-0.6,-4.8,MZ0Z,,M0,,,,,,M00000,100,80,43,AY**,1.2,MZ
2009-12-24,-0.5,-2.1,-3.1,MZ00,,M0,,,,,,M00000,100,99,97,AY**,,M0
2009-12-25,2.8,-1.5,-6.4,MZ00,,M0,2.5,12.2,WSW,10,470,MZZYYZ,100,64,19,AZ00,1.9,MZ
2009-12-26,-1.3,-5.3,-8.0,MZ00,,M0,0.8,6.2,,180,,MZZ00Z,56,38,20,AZ0*,3.9,MZ
2009-12-27,0.6,-2.1,-4.1,MZ00,,M0,2.1,11.1,WSW,0,310,MZZYYZ,58,35,15,AZ00,5.9,MZ
2009-12-28,1.4,-1.7,-3.9,MZ00,,M0,1.2,6.1,ENE,30,390,MYZYYY,95,67,22,AY**,2.2,MZ
2009-12-29,5.1,1.4,-1.6,MZ00,,M0,1.3,4.9,E,30,600,MZZYYZ,95,89,72,AY**,4.0,MZ
2009-12-30,4.7,1.8,-1.0,MZ00,,M0,1.3,10.2,E,80,430,MYZYYY,100,87,66,AY**,1.4,MZ
2009-12-31,3.7,0.9,-1.5,MZ00,,M0,0.9,5.5,ESE,90,280,MYZYYY,100,84,64,AY**,3.1,MZ
2010-01-01,3.2,-1.1,-4.5,MZ00,,M0,,,,,,M00000,96,73,54,AY**,4.3,MZ
2010-01-02,-3.5,-8.2,-11.3,MZ00,,M0,2.8,12.4,W,10,610,MZZYYZ,57,38,21,AZ00,5.0,MZ
2010-01-03,-3.6,-7.5,-10.1,MZ00,,M0,,,,,,M00000,89,43,19,AZ00,2.7,MZ
2010-01-04,-6.3,-9.3,-12.3,MZ00,,M0,,,,,,M00000,93,87,78,AY**,1.0,MZ
2010-01-05,-4.3,-8.5,-11.8,MZ00,,M0,,,,,,M00000,95,88,75,AY**,1.7,MZ
2010-01-06,0.7,-5.7,-9.8,MZ00,,M0,1.1,6.3,ESE,80,320,MZZYYZ,73,51,30,AZ*0,4.7,MZ
2010-01-07,-1.2,-7.4,-10.4,MZ00,,M0,,,,,,M00000,91,52,19,AY**,4.8,MZ
2010-01-08,-3.7,-5.8,-8.2,MZ00,,M0,,,,,,M00000,96,94,91,AY**,,M0
2010-01-09,-0.2,-3.5,-4.8,MZ00,,M0,,,,,,M00000,98,94,85,AY**,,M0
2010-01-10,-1.3,-6.0,-8.5,MZ00,,M0,,,,,,M00000,100,93,75,AY**,,M0
2010-01-11,2.7,-5.8,-9.3,MZ00,,M0,0.8,4.5,,170,,MZZ00Z,78,57,33,AZ0*,3.3,MZ
2010-01-12,0.8,-6.7,-9.3,MZ00,,M0,0.8,6.4,,130,,MYZ00Y,93,65,34,AY**,6.3,MY
2010-01-13,-1.6,-5.7,-8.1,MZ00,,M0,,,,,,M00000,98,86,71,AY**,1.4,MZ
2010-01-14,-5.2,-7.4,-10.1,MZ00,,M0,,,,,,M00000,94,88,75,AY**,0.6,MY
2010-01-15,5.3,-2.1,-7.0,MZ00,,M0,0.8,5.0,,60,,MYZ00Y,97,70,44,AY**,5.4,MZ
2010-01-16,1.8,-1.9,-4.6,MZ00,,M0,0.8,3.9,,180,,MYZ00Y,91,53,35,AZ00,4.5,MZ
2010-01-17,4.2,-1.0,-3.5,MZ00,,M0,2.0,9.5,WSW,0,290,MYZYYY,96,59,28,AY**,6.1,MZ
2010-01-18,5.3,-1.4,-5.8,MZ00,,M0,1.0,6.6,,220,,MZZ00Z,60,38,22,AZ*0,7.2,MZ
2010-01-19,6.6,-2.0,-5.9,MZ00,,M0,0.8,3.9,E,140,500,MZZYYZ,45,32,17,AZ*0,7.3,MZ
2010-01-20,1.6,-2.9,-6.6,MZ00,,M0,1.3,9.5,,190,,MZZ00Z,71,47,29,AZ00,4.3,MZ
2010-01-21,3.6,-1.3,-5.3,MZ00,,M0,1.6,8.2,S,0,510,MZZYYZ,62,29,13,AZ*0,7.7,MZ
2010-01-22,6.0,-2.0,-6.2,MZ00,,M0,0.6,6.9,,280,,MZZ00Z,52,37,21,AZ00,7.7,MZ
2010-01-23,9.0,0.5,-3.2,MZ00,,M0,0.8,3.7,ESE,140,600,MZZYYZ,35,25,13,AZ00,7.8,MZ
2010-01-24,4.6,-0.7,-6.6,MZ00,,M0,0.9,5.2,,250,,MZZ00Z,65,29,15,AZ00,6.6,MZ
2010-01-25,-0.7,-5.6,-8.0,MZ00,,M0,,,,,,M00000,89,71,53,AZ00,6.4,MZ
2010-01-26,4.1,-5.4,-8.9,MZ00,,M0,0.7,5.3,,70,,MYZ00Y,93,72,27,AY**,6.2,MZ
2010-01-27,4.1,-2.7,-8.4,MZ00,,M0,1.2,6.6,S,0,400,MYZYYY,100,61,14,AY**,7.5,MZ
2010-01-28,1.5,-1.8,-4.7,MZ00,,M0,3.1,14.7,WSW,10,410,MZZYYZ,63,46,27,AZ00,7.2,MZ
2010-01-29,2.9,-2.8,-6.0,MZ00,,M0,1.4,7.9,WSW,40,190,MZZYYZ,91,50,23,AY**,6.2,MZ
2010-01-30,-3.8,-7.4,-10.9,MZ00,,M0,3.4,14.6,WSW,0,640,MZZYYZ,85,53,36,AZ00,7.2,MZ
2010-01-31,-4.8,-11.0,-13.6,MZ00,,M0,1.5,13.3,W,100,340,MZZYYZ,60,37,20,AZ00,9.4,MZ
2010-02-01,-6.7,-9.9,-12.8,MZ00,,M0,2.5,10.4,WSW,0,590,MZZYYZ,61,32,16,AZ00,9.7,MZ
2010-02-02,-1.3,-5.5,-10.3,MZ00,,M0,2.2,10.7,SW,10,340,MZZYYZ,52,37,23,AZ00,6.9,MZ
2010-02-03,7.2,2.3,-1.6,MZ00,,M0,2.5,11.0,SW,20,440,MZZYYZ,51,33,15,AZ00,8.7,MZ
2010-02-04,-0.3,-3.9,-7.7,MZ00,,M0,0.6,4.5,,280,,MYZ00Y,94,63,25,AY**,7.3,MZ
2010-02-05,-2.2,-4.3,-6.2,MZ00,,M0,,,,,,M00000,97,88,59,AY**,,M0
2010-02-06,2.6,-2.2,-4.6,MZ00,,M0,1.9,12.4,WSW,20,340,MZZYYZ,67,52,33,AZ*0,2.7,MZ
2010-02-07,5.4,-2.3,-6.2,MZ00,,M0,1.1,8.3,ESE,40,510,MZZYYZ,66,50,27,AZ*0,10.4,MZ
